org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
containerd+docker,containerd+cri+continuity+cgroups+containerd.io+project+ttrpc+go-runc+go-cni+typeurl+console+fifo+aufs+zfs+btrfs++containerd,9708,6182,2011,900,607,121,908,containerd,containerd.io
coredns,coredns+deployment+coredns.io+ci+kubernetai+metadata_edns0+rrl+fallback+alternate+release+unbound+example+policy+dynapi+proxy+perf-tests+presentations+any+client+demo,9966,6425,1561,1065,888,114,1092,CoreDNS,coredns.io
tikv+pingcap,tikv+tikv+rfcs+deep-dive-tikv+client-rust+client-java+website+client-go+head-first-tikv+mock-tikv+procinfo-rs+client-c+rust-three-days-course+criterion.rs,18343,13456,2256,1627,792,111,1839,TiKV,tikv.org
rook,rook+rook.github.io+operator-kit+artwork,10310,7528,1115,574,1093,104,574,Rook,rook.io
goharbor+vmware,harbor+harbor+harbor-helm+community+blog+goharbor.github.io+website,12959,6239,2599,1260,2828,103,1293,Harbor,vmware.github.io/harbor
vitessio,vitess+website+vitess-operator+contrib+messages+,5158,2358,1552,735,454,101,794,Vitess,vitess.io
opentracing,opentracing-java+opentracing.io+opentracing-python+opentracing-csharp+specification+opentracing-cpp+opentracing-go+opentracing-javascript+opentracing-php+opentracing-ruby+opentracing-c+opentracing-lua+basictracer-python+lua-bridge-tracer+basictracer-go+opentracing-objc+contrib+basictracer-csharp+basictracer-javascript+opentracing-rust+opentracing-java-v030+documentation,3616,2306,585,397,317,101,408,OpenTracing,opentracing.io
linkerd,linkerd2+linkerd+linkerd2-proxy+website+linkerd-examples+linkerd2-proxy-api+linkerd-zipkin+linkerd-viz+namerctl+rfc+linkerd-tcp+linkerd-inject+docs-archive+k8s-community-cluster+rustup-nightly-docker+blogs,15646,8085,2363,3144,1545,92,3653,Linkerd,linkerd.io
cloudevents,spec+sdk-go+sdk-java+sdk-javascript+sdk-python+cloudevents-web+cloudevents.github.io+sdk-csharp+sdk-ruby,3760,2666,544,305,240,70,310,CloudEvents,cloudevents.io
open-policy-agent,opa+opa-istio-plugin+gatekeeper+kube-mgmt+frameworks+contrib+kubernetes-policy-controller+library+opa-docker-authz+client-python+rego-python+example-api-authz-python+example-api-authz-go,3691,1763,939,447,541,65,448,OPA,openpolicyagent.org
virtual-kubelet,virtual-kubelet+azure-aci+community,2546,1461,475,284,298,59,312,Virtual Kubelet,virtual-kubelet.io
containernetworking,plugins+cni,1516,1004,267,101,143,55,102,CNI,github.com/containernetworking
kubeedge,kubeedge+examples+website+beehive+viaduct+toc,3072,2194,434,196,237,52,207,KubeEdge,kubeedge.io
Azure+brigadecore,brigade+brigade+charts+brigade-www+brigade-github-app+kashti+community+brigadier+brigade-eventgrid-gateway+brigade-vsts-gateway+brigade-utils+empty-testbed+brigade-k8s-gateway+github-gateway-oauth,2522,1375,514,251,381,49,252,Brigade,brigade.sh
cortexproject+weaveworks,cortex+cortex,3293,1884,605,445,311,42,493,Cortex,github.com/cortexproject
buildpack,pack+lifecycle+spec+roadmap+packs+ci+samples+libbuildpack+docs+website+forge+resources+sample-java-app+homebrew-tap,3212,891,352,1495,336,37,1633,Buildpacks,buildpacks.io
falcosecurity+draios,falco+falco+falco-website+kubernetes-response-engine+falcosecurity.github.io+falco-operator+profiles+falco-security-workshop+falco-google-kubernetes-marketplace,1249,432,283,344,144,35,390,Falco,falco.org
kubernetes-sigs,cri-o,4391,3541,438,248,162,34,250,CRI-O,cri-o.io
spiffe,spire,2431,1392,539,253,238,33,262,Spire,spiffe.io
dragonflyoss+alibaba,Dragonfly+Dragonfly+website+helm-chart+community+dashboard+dragonfly-examples+dragonfly,2499,1268,549,437,233,33,449,Dragonfly,d7y.io/en-us
spiffe,spiffe.io+java-spiffe+spiffe+new-website+spiffe-example+spiffe-nginx+spiffe-helper+spire-tutorials+spiffe-envoy-agent+kerberos-attestor+spire-k8s+spiffe.github.io+c-spiffe+2019-spiffe-paper+go-spiffe+plugin-template+aws-iid-attestor,845,369,259,160,54,29,163,Spiffe,spiffe.io
telepresenceio+datawire,telepresence+telepresence+ci-experiment,1681,724,232,287,426,23,299,Telepresence,telepresence.io
theupdateframework,tuf+taps+specification+theupdateframework.github.io+pip+artwork,1183,481,251,366,68,20,383,TUF,github.com/theupdateframework.com
theupdateframework,notary,637,410,121,40,65,13,41,Notary,github.com/theupdateframework/notary
rkt,rkt+stage1-xen,326,193,70,16,47,11,16,rkt,github.com/rkt/rkt
"",OpenMetrics+RichiH/OpenMetrics,379,258,49,46,26,10,46,OpenMetrics,openmetrics.io
cdfoundation,toc+artwork+charter,44,16,8,16,4,5,16,CDF,cd.foundation
