org,repo,activity,comments,prs,commits,issues,authors_alt2,authors_alt1,authors
cncf,cncf/cluster,194,129,0,4,61,3,"(null),Dan Kohn,Chris Aniszczyk","(null),8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,dd7679f218adcfb61ba4d739221a7daf0e66e324@gmail.com"
cncf,cncf/meetups,18,3,3,7,5,3,"Ihor Dvoretskyi,(null),Chris Aniszczyk","c106458e9250d900f99cad2a80974bf211dcbcd4@linux.com,(null),dd7679f218adcfb61ba4d739221a7daf0e66e324@gmail.com"
cncf,cncf/awards,8,2,2,2,2,3,"Ihor Dvoretskyi,(null),Chris Aniszczyk","c106458e9250d900f99cad2a80974bf211dcbcd4@linux.com,(null),dd7679f218adcfb61ba4d739221a7daf0e66e324@gmail.com"
cncf,cncf/cross-project,160,0,2,158,0,4,"DenverWilliams,wolfpack,(null),denverwilliams,dlx","aaafb9a787616af53584544ec60190bdb08c67f4@debian.nz,99c4c757962e7b5b3e5663c81f5b23320d0a82f3@vulk.co,(null),aaafb9a787616af53584544ec60190bdb08c67f4@debian.nz,aaafb9a787616af53584544ec60190bdb08c67f4@ii.coop"
cncf,cncf/landscape,1005,565,3,33,404,5,"Dan Kohn,Dan Kohn,(null),Alex Contini,Shawn Preissner","8ba258345e8c7589d20364528ac4964f896605aa@dankohn.com,8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,(null),9b8a21c728b213be15c3b27bf263431cc8b4026a@linuxfoundation.org,2a90828d4f81a8c650c4c2856df6b9b326629989@linuxfoundation.org"
cncf,cncf/velocity,265,14,24,224,3,5,"Brian Brazil,Łukasz Gryglicki,radoslaw,Radoslaw Dziegielewski,Lukasz Gryglicki,lukaszgryglicki,(null),radoslaw","c4f1a58892f73fb0d8c135edd69f992281ec66c2@robustperception.io,45692ab76fec20a1f6e01d87756104363138f485@o2.pl,23ac1863979c0bc2fdac2fdcf6d478e7270ba4a1@yahooo.com,23ac1863979c0bc2fdac2fdcf6d478e7270ba4a1@yahoo.com,45692ab76fec20a1f6e01d87756104363138f485@o2.pl,45692ab76fec20a1f6e01d87756104363138f485@o2.pl,(null),23ac1863979c0bc2fdac2fdcf6d478e7270ba4a1@yahoo.com"
cncf,cncf/curriculum,27,11,4,8,4,5,"Sanket Patel,Dan Kohn,(null),Dan Kohn,Kaitlyn Barnard","5b173f23da2c0b46638ef355e897d9363d3f4059@users.noreply.github.com,8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,(null),8ba258345e8c7589d20364528ac4964f896605aa@dankohn.com,317e79ff459d1311773a7e5b2c1ef42e0b300555@gmail.com"
cncf,cncf/gha2db,462,25,6,421,10,6,"Amit Kumar Jaiswal,(null),Dan Kohn,root,Lukasz Gryglicki,Dan Kohn,lukaszgryglicki","5fb27db0fb326f5ca53d5f8dcb591ab6e67068c7@gmail.com,(null),8ba258345e8c7589d20364528ac4964f896605aa@dankohn.com,0ddec2d7e784f56fe0bd4fe295b4b53464af379c@cncftest.io,45692ab76fec20a1f6e01d87756104363138f485@o2.pl,8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,45692ab76fec20a1f6e01d87756104363138f485@o2.pl"
cncf,cncf/ambassadors,76,36,10,13,17,6,"Ihor Dvoretskyi,Chris Aniszczyk,(null),Daniel Krook,Smaine Kahlouch,Ihor Dvoretskyi","c106458e9250d900f99cad2a80974bf211dcbcd4@linux.com,dd7679f218adcfb61ba4d739221a7daf0e66e324@gmail.com,(null),8a82f7fd7e514820b3ebab374eab6d459a333eea@us.ibm.com,9789b058f53624214f7b1552b34fdb27142484ef@gmail.com,c106458e9250d900f99cad2a80974bf211dcbcd4@dvoretskyi.com"
cncf,cncf/devstats,1700,469,5,1099,127,9,"Lukasz Gryglicki,(null),kmova,root,Łukasz Gryglicki,Dan Kohn,Matt Farina,lukaszgryglicki,root,Lukasz Gryglicki,radoslaw","3ef28372cf49fced0d2dff4fa7efb6ba4c55889a@cncf.io,(null),37fae00ec226487dee276c6a2dd6c5aef2de63b3@cloudbyte.com,0ddec2d7e784f56fe0bd4fe295b4b53464af379c@cncftest.io,45692ab76fec20a1f6e01d87756104363138f485@o2.pl,8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,31e7b35f7f9f5d76c1e2ef239c79b97264b2f6d0@mattfarina.com,45692ab76fec20a1f6e01d87756104363138f485@o2.pl,0ddec2d7e784f56fe0bd4fe295b4b53464af379c@devstats.io,45692ab76fec20a1f6e01d87756104363138f485@o2.pl,23ac1863979c0bc2fdac2fdcf6d478e7270ba4a1@yahooo.com"
cncf,cncf/demo,339,68,32,217,22,9,"Hippie Hacker,wolfpack,DLX,Eugene,Dan Kohn,Chris McClimans,dlx,(null),Matt Langbehn,Eugene Zilman","4181b934c2715a2bba60cdb3cc1b35b2777d1c23@hippiehacker.org,99c4c757962e7b5b3e5663c81f5b23320d0a82f3@vulk.co,aaafb9a787616af53584544ec60190bdb08c67f4@ii.org.nz,1efeb719f76925ab50c62416d14366a71d0b7c2e@gmail.com,8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,4181b934c2715a2bba60cdb3cc1b35b2777d1c23@hippiehacker.org,aaafb9a787616af53584544ec60190bdb08c67f4@debian.nz,(null),3e916bfe4cf0abada7a25cef9ca5a1fbfce7eaeb@gmail.com,899c5bd966beaf77744ca810582e45b63bf3ef22@gmail.com"
cncf,cncf/artwork,217,70,23,86,38,10,"Dan Kohn,Chris Aniszczyk,(null),Mike Dolan,Alexander Schwartz,Alex Contini,Dan Kohn,Florian Woerner,Kaitlyn Barnard,Willy Karam","8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,dd7679f218adcfb61ba4d739221a7daf0e66e324@gmail.com,(null),7ab05a0d12179b5166dc103f44a516627aff3c5b@michaeldolan.com,8b29900b99d93bc8233ebeb0c8f83d2159e543b7@gmx.net,9b8a21c728b213be15c3b27bf263431cc8b4026a@linuxfoundation.org,8ba258345e8c7589d20364528ac4964f896605aa@dankohn.com,08de12c7be9bd67b69934ac7c4b07b72491764b0@gmail.com,317e79ff459d1311773a7e5b2c1ef42e0b300555@gmail.com,5ddab36926348aad60449ade2a57e88652a82791@users.noreply.github.com"
cncf,cncf/wg-ci,83,25,25,29,4,11,"Hippie Hacker,Meaglith Ma,(null),Dan Kohn,Takuya Noguchi,Lucina,John Belamaric,atarfish9,Jonathan Boulle,Chris McClimans,SpamapS,Taylor Carpenter","4181b934c2715a2bba60cdb3cc1b35b2777d1c23@hippiehacker.org,6ba5995dc1779b4b1fc8ce38779bfbba4a1a7645@gmail.com,(null),8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,c27684053f1886201f9dcc0f4c03296e50b71af1@gmail.com,1aa2d3f05683f5ef51257dcaf4cdc50209a4bb97@users.noreply.github.com,98e2d9708f4f3e3fb45160a746ea968ad5b0073e@infoblox.com,77bbc2041afd38ad888e670ad0bc96544b0f2281@gmail.com,03dbbf8948330b12b57aa5f91b95e27b41a0b167@gmail.com,4181b934c2715a2bba60cdb3cc1b35b2777d1c23@hippiehacker.org,3c1cae15fe4aee44109fba60770f28420b8d8526@fewbar.com,213c4738cc35c04f021cb47d03c4226bdf330636@vulk.co"
cncf,cncf/cross-cloud,1007,106,91,694,116,12,"ii,Taylor Carpenter,Chris McClimans,Chris Hoge,denverwilliams,wolfpack,ii,dlx,Lucina,DenverWilliams,Eugene Zilman,(null),Taylor Carpenter,Hippie Hacker,dlx","6043da8edd06e5b4b8ce9fc6eebf2ebc2162399f@ii.coop,51153d2bdd5a5180d63da5aed75730534f6d8fa9@vulk.coop,4181b934c2715a2bba60cdb3cc1b35b2777d1c23@hippiehacker.org,4181b934c2715a2bba60cdb3cc1b35b2777d1c23@openstack.org,aaafb9a787616af53584544ec60190bdb08c67f4@debian.nz,99c4c757962e7b5b3e5663c81f5b23320d0a82f3@vulk.co,86cf71f3ead5f225204916f40a4d5af2d4592ded@e11aa17d2971,aaafb9a787616af53584544ec60190bdb08c67f4@ii.coop,1aa2d3f05683f5ef51257dcaf4cdc50209a4bb97@users.noreply.github.com,aaafb9a787616af53584544ec60190bdb08c67f4@debian.nz,899c5bd966beaf77744ca810582e45b63bf3ef22@gmail.com,(null),213c4738cc35c04f021cb47d03c4226bdf330636@vulk.co,4181b934c2715a2bba60cdb3cc1b35b2777d1c23@hippiehacker.org,aaafb9a787616af53584544ec60190bdb08c67f4@debian.nz"
cncf,cncf/gitdm,668,61,70,532,5,13,"lukaszgryglicki,Ihor Dvoretskyi,Matt Farina,Dan Kohn,Lukasz Gryglicki,Chris Kühl,(null),Łukasz Gryglicki,Łukasz Gryglicki,Jorge O. Castro,Ferran Rodenas,Brian Brazil,radoslaw,David Radcliffe,radoslaw","45692ab76fec20a1f6e01d87756104363138f485@o2.pl,c106458e9250d900f99cad2a80974bf211dcbcd4@dvoretskyi.com,31e7b35f7f9f5d76c1e2ef239c79b97264b2f6d0@mattfarina.com,8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,45692ab76fec20a1f6e01d87756104363138f485@o2.pl,4181b934c2715a2bba60cdb3cc1b35b2777d1c23@kinvolk.io,(null),45692ab76fec20a1f6e01d87756104363138f485@o2.pl,3ef28372cf49fced0d2dff4fa7efb6ba4c55889a@cncf.io,003d0b3b08c77bfdce3977af798b355c059577a6@gmail.com,4ed6c1ffe16899a4011fc9b5bc035407a50e3861@gmail.com,c4f1a58892f73fb0d8c135edd69f992281ec66c2@robustperception.io,23ac1863979c0bc2fdac2fdcf6d478e7270ba4a1@yahooo.com,791097624caace1d8525557f08f48a16a5d39353@gmail.com,23ac1863979c0bc2fdac2fdcf6d478e7270ba4a1@yahoo.com"
cncf,cncf/wg-networking,107,27,25,40,15,15,"Minhan Xia,Pengfei Ni,Ed Warnicke,Christopher LILJENSTOLPE,Lee Calcote,Thomas Graf,John Belamaric,Prateek Gogia,Bryan Boreham,Ken Owens,Chris Aniszczyk,atarfish9,Doug Davis,(null),Jason Venner","0c6821469d0d5e8bf5e55ea8934eaa300b4c0705@google.com,a82502014714d9ccd210946f78265e284c811193@gmail.com,8e389c264f9ca0e634be0798687c5f77266009e9@cisco.com,0901df4f48b5779c1c0b81de428485bbb0381c69@asgaard.org,96be09a6cd9a926cb665315fbfd453259ecb661f@gmail.com,82a69498470be1eb5e8582c559562751bbdd0117@suug.ch,98e2d9708f4f3e3fb45160a746ea968ad5b0073e@infoblox.com,7037c1e6da8260ed5441fc35d36ced23cd93615d@hotmail.com,8af432bca06f6aae7a290b39e6583ca22a622e71@gmail.com,daa1bb5f524836ec6a36a2343edd89b6ca588856@users.noreply.github.com,dd7679f218adcfb61ba4d739221a7daf0e66e324@gmail.com,77bbc2041afd38ad888e670ad0bc96544b0f2281@gmail.com,f142d48ee0e68b1097e5cc0caa4b1260519b63df@us.ibm.com,(null),01cb1b3dc90c6ba9128e9196a40b865f677514ec@juniper.net"
cncf,cncf/soc,141,52,47,31,11,16,"Frederic Branczyk,Matt Klein,Yong Tang,Krasi Georgiev,Miek Gieben,(null),Goutham Veeramachaneni,Kailash Sethuraman,Nikhita Raghunath,Harry Zhang,Ihor Dvoretskyi,Chris Aniszczyk,John Belamaric,Dr. Stefan Schimanski,Varun Talwar,Wenbo Zhu","e8be783e3d801c6460b21c65765a505006d6ad3e@gmail.com,eb905f1610d5e396ded3bc6e527d46dfb547a1f9@lyft.com,c7f96a9af986d7b6079b1ae942cbbfb7d768044b@outlook.com,e038d5e0d022e0a704d7aa81e5779356890ce316@users.noreply.github.com,080b1d7b13d5f3aedb6e156fc5d05d42fc9b2485@miek.nl,(null),676731ef5e43b26c78ba97fdd3467cd5ae9992a9@iith.ac.in,4d05059151f26fcfc0ce63eceda1973470fb9b2e@google.com,770902fb6507848efd23b2ec00571be2e6dcd079@gmail.com,2a06fce270f2721d57f30a3a4b29e398c15459e5@hyper.sh,c106458e9250d900f99cad2a80974bf211dcbcd4@linux.com,dd7679f218adcfb61ba4d739221a7daf0e66e324@gmail.com,98e2d9708f4f3e3fb45160a746ea968ad5b0073e@infoblox.com,552cf58eb5abc18a737983f08b366e91fd7e9c26@gmail.com,bb557c9f3aa2dd46027419842932b27ea66b75b8@gmail.com,b3a81cd120a7279442ae9f1a2e40298d4b51a827@google.com"
cncf,cncf/wg-storage,121,27,53,31,10,19,"atarfish9,Saad Ali,Yaron Haviv,Mohamed Mohamed,(null),Bassam Tabbara,Clint Kitson,Doug Davis,oritnm,Taher Vohra,Allen Samuels,Clinton Kitson,Rakesh Jain,Dan Kohn,Adam Litke,Alex Chircop,Chris Aniszczyk,Gou Rao,JV,venkatpx","77bbc2041afd38ad888e670ad0bc96544b0f2281@gmail.com,21273b7b3805ea45f5ad339e51ee49a052c25360@google.com,18e8e97beef1e96b301d2d54bcf2b7a61740462e@iguaz.io,a0eff286aa2818af21f6747893c6945082247434@us.ibm.com,(null),0a246a6d7d2d6c6d2d777b7d3fb72df9f9b6c6da@quantum.com,2c06f7dcbbd4accf6934377f51b7be055e8180e4@gmail.com,f142d48ee0e68b1097e5cc0caa4b1260519b63df@us.ibm.com,9cd8d7a01b477b7118448ca80e6eec9b4f40ca40@users.noreply.github.com,69bba9665603ab17875cbd86b7d3ec7acc3ab5ed@users.noreply.github.com,5bdddf56716c4aebca3709708a961f9b6b1066a8@sandisk.com,2c06f7dcbbd4accf6934377f51b7be055e8180e4@gmail.com,bec6f9769138924764686edd640d36e20ee2ea5b@us.ibm.com,8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,973c19c56ef03b080cd4bbf5b2b6457a66e44f5b@redhat.com,e9bd55c1831f325ef65e10cfe1b20b47c1750bda@users.noreply.github.com,dd7679f218adcfb61ba4d739221a7daf0e66e324@gmail.com,0d2a894989ebccf7424dc077153b3c22aebe1bf4@users.noreply.github.com,ca92b3bde29f3727a5c02fd51bfec3b682c844c6@users.noreply.github.com,b9e543ab3906116df2af6197498d9ab94384aa7b@portworx.com"
cncf,cncf/wg-serverless,182,41,79,56,6,20,"Chris Aniszczyk,Yuvi Panda,Christopher Bennage,Chad Arimura,ac360,Ken Owens,jose nazario,Lee Calcote,Yaron Haviv,(null),Doug Davis,Alex Ellis,Ory Segal,Dan Kohn,Daniel Krook,Mark Peek,William Markito,atarfish9,Matt Rutkowski,Elliotte Rusty Harold","dd7679f218adcfb61ba4d739221a7daf0e66e324@gmail.com,ee2e97b7d9b927ef2f851187ee5eed6ad35e3907@gmail.com,9495f88463c638421c4e0e4c4dc7736f7cf4891d@microsoft.com,0fbe96220871e2e950fb55c5d9f00dd7cc1f4efb@gmail.com,9a767df5b5d80d804bed3e51952e70d2f0c18607@serverless.com,daa1bb5f524836ec6a36a2343edd89b6ca588856@users.noreply.github.com,3bf6259bee481d5d25a78d8bdf8ccfbceaf54493@gmail.com,96be09a6cd9a926cb665315fbfd453259ecb661f@gmail.com,18e8e97beef1e96b301d2d54bcf2b7a61740462e@iguaz.io,(null),f142d48ee0e68b1097e5cc0caa4b1260519b63df@us.ibm.com,28f3a6b24ec41d8eb190446c879769cb7954966b@gmail.com,2553d72ffbdd5bd5e350a3a895ea8fe4c0cf7715@users.noreply.github.com,8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,8a82f7fd7e514820b3ebab374eab6d459a333eea@us.ibm.com,5538606b1887f13004cbf59a2467a8fbf6cec320@vmware.com,6be9dd2bc9c19e84919aa9125517d143517d1a49@users.noreply.github.com,77bbc2041afd38ad888e670ad0bc96544b0f2281@gmail.com,7a6d68d97315ed45ff04592155c24336d4e1a05c@us.ibm.com,16191a2de7b87a6925e84b7f343c20ef804ebd1b@users.noreply.github.com"
cncf,cncf/presentations,92,16,42,30,4,20,"Julius Volz,Eduardo Silva,Bob Killen,Harry Zhang,Lucas Käldström,Yuri Shkuro,Andra Cismaru,(null),John Belamaric,Lucas Käldström,Donald Liu,Ihor Dvoretskyi,Jorge O. Castro,Priyanka Sharma,Dan Kohn,Dan Kohn,Jeffrey Sica,Nikhita Raghunath,Matt Klein,Chris Aniszczyk","b845596ee1e932dd6e48565882fdbf2374ad8ec3@soundcloud.com,64d446fc68d9ea2627625995d3b5731d6612844d@treasure-data.com,5a5400b62772d7862e53613cd7f18f896a931c85@umich.edu,2a06fce270f2721d57f30a3a4b29e398c15459e5@hyper.sh,6d58e201d990a4d469444f50fe4ba3ecbf6c685a@users.noreply.github.com,d5410d4045e08bb27ce5fcbce252ddd2552d4d0c@uber.com,05154af6ab1bf463d22a86163950d57ac8e8e642@google.com,(null),98e2d9708f4f3e3fb45160a746ea968ad5b0073e@infoblox.com,eb5335cd59794e5a3f17a10737d1c523e30bebc8@hotmail.co.uk,0338725640c59af19394c870839883bb13caa1a5@gmail.com,c106458e9250d900f99cad2a80974bf211dcbcd4@linux.com,2af4c7460487ee444a9ca0757f01fa5f9d6c07e3@heptio.com,c9751530e65f755781130e71242beaf78e0013db@gmail.com,8ba258345e8c7589d20364528ac4964f896605aa@dankohn.com,8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,24749d505c0f6d4c78746693559110f29dce077a@umich.edu,770902fb6507848efd23b2ec00571be2e6dcd079@gmail.com,eb905f1610d5e396ded3bc6e527d46dfb547a1f9@lyft.com,dd7679f218adcfb61ba4d739221a7daf0e66e324@gmail.com"
cncf,cncf/toc,740,497,84,129,30,29,"(null),Justin Garrison,Deyuan Deng,emaildanwilson,Chris Aniszczyk,David Lawrence,Sugu Sougoumarane,Timothy Chen,Ken Owens,Dan Williams,Ian Crosby,Chase Pettet,atarfish9,Jonathan Boulle,Sarah Allen,Bassam Tabbara,supereagle,Quinton Hoole,Dan Kohn,lfourie,Bassam Tabbara,Vasu Chandrasekhara,Mark Peek,Dan Kohn,Yuri Shkuro,Philip Lombardi,Pengfei Ni,Jeyappragash JJ,Patrick Chanezon","(null),a2efc3706462b7d0c812add049ab6cbe3923e17a@gmail.com,54710c323e6ac10673d40f2eadd263c856ae4bec@caicloud.io,5d695fea9cc19e6f79df547006494c31d5c6f56d@gmail.com,dd7679f218adcfb61ba4d739221a7daf0e66e324@gmail.com,6ef28593d4850d808c8c0c4dbf285cf96c319a57@gmail.com,c965fe230ad28757ab85c15985f9939efed14b9e@gmail.com,7b57bd4213f8c2618210e049eecc1490b865c2b9@gmail.com,daa1bb5f524836ec6a36a2343edd89b6ca588856@users.noreply.github.com,b5f1c941fe5e7082942015a5b3ce6bbcfb6825d8@redhat.com,4b37939d6e4e28c12c50907dc18b26e22a10d6c6@gmail.com,0b4bcc2fb1f23d2ba59c3a79fcbf8599ad02ed0f@users.noreply.github.com,77bbc2041afd38ad888e670ad0bc96544b0f2281@gmail.com,03dbbf8948330b12b57aa5f91b95e27b41a0b167@gmail.com,325b58f94ba39dde0cef6070c30202993f4bd85c@ultrasaurus.com,0a246a6d7d2d6c6d2d777b7d3fb72df9f9b6c6da@quantum.com,b1bcd959a667893c3cdd4543b7593ff93ee5fadb@hotmail.com,1ecdaa085ab334a78d1c3821b950cfaa0aca0e35@huawei.com,8ba258345e8c7589d20364528ac4964f896605aa@dankohn.com,ebf21b9ae149bb0bd84e871c00cb45e6a1fcc701@huawei.com,4270f47fee532e8dd07f9db8e8538e735c4ee4d3@tabbara.com,8cf8fcf19d9eb3d812131cba31d32f4cd5fdd56d@sap.com,5538606b1887f13004cbf59a2467a8fbf6cec320@vmware.com,8ba258345e8c7589d20364528ac4964f896605aa@linuxfoundation.org,d5410d4045e08bb27ce5fcbce252ddd2552d4d0c@uber.com,8305898fe5725098ca925ac3877ed9716f01d143@datawire.io,478c958e55f744d8b305157187932221185b7055@microsoft.com,ab0a7fd33dc4305a6b4f251df06ad6fec1e3727b@gmail.com,9b5b8768f32d611381ceeef6c8e2e0e5450ef96c@chanezon.com"
