org,repo,activity,comments,prs,commits,issues,authors_alt2,authors_alt1,authors
cloudfoundry,cloudfoundry/volman,41,4,1,35,1,12,"Kai Xiang,Kai Xiang,Julian Hjortshoj,Jeff Pak,Brady Love,(null),Paul Warren,Xiang Kai,Nima Kaviani,John Shahid,Caroline Taymor,Paul Warren","987005552a526059a0c9b4b70d166beabef8374e@pivotal.io,e5d8d679b5d1fa0e8c3c393c29c0670c5d6ce4bd@pivotal.io,b043a59002fe72ec7a5824008bb8809a6c829ddc@emc.com,a669f783df468d50a1f9e9e709ddf8afda1a67a1@emc.com,049d76d19a4165f63347653166559730502a9b3f@pivotal.io,(null),381ebbe39e97b92332c450533d9eabb9a873db86@emc.com,93c84d3e80b566be9f0778641cad6b2f48059772@gmail.com,e436148a28fef5436e2a6422b45e024cafda6e3f@us.ibm.com,89f31d9fe9cf6ca4442bb389c5ff46bcfe59aa21@gmail.com,6f9852719bc3ff589a447959628f2df04a794dc4@pivotal.io,cac3d2669aeb11ad9db722f6cd2481aba7f5eafa@emc.com"
cloudfoundry,cloudfoundry/config-server,43,1,3,38,1,11,"(null),Jamil Shamy,Gaurab Dey,Rob Day-Reynolds,Tyler Bird,Dmitriy Kalinin,Bozhidar Lenchov,Josh Aresty,Tanzeeb Khalili,Danny Berger,Andrew Su","(null),dbee4741a6c6d244eb6d5a41e302b0f677182128@pivotal.io,3f0bfe6bf7369b85b45294a154148bd3ac53a2d6@pivotal.io,904086f049d807ae99640dbdfde98536a5822f56@pivotal.io,dd2fc3b6cf0de3dc569ac633f7323f569afc40f9@gmail.com,9f4d8ac0bc48261381dc5c879e6e11520386bd81@gmail.com,9cf1de56de74dd6bf39ae221652e8a364bb152c3@pivotal.io,18e47c05d12d69c65baf02b69e877c81d203331d@emc.com,44dbb448e63058a4514d29ed94c5369fb1a451cd@pivotal.io,8efccf38e9d8f361e1973ad644e1b1e50ad8ecfe@pivotal.io,1e56579c3aee399697884d0a3da5ae280ad1c530@pivotal.io"
cloudfoundry,cloudfoundry/binary-buildpack,45,9,4,31,1,11,"Jackson Feeny,Victoria Henry,Andrew Meyer,Rahul Krishna Upadhyaya,Dave Goddard,Jackson Feeny,(null),CF Buildpacks Team CI Server,Andrew Meyer,Anna Thornton,Shawn Neal","8c246bd931a43e06e534b9cc161acc478c56bb18@gmail.com,1d448ad4fc57238facd169c5f7aa58f121775878@pivotal.io,ce23ed656a352be5819d02ca3754580fc2714f1c@pivotal.io,cf8e2786dd74bc2f13e4d065d4af164bb11d7df3@gmail.com,b4cea4bb99b2bfe98580e8a1404151e1fa946999@goddard.id.au,c36636f229e2e0887bbecb5e06d5626818aed501@gmail.com,(null),241ecda75f596d9497e0ac9ce84983f83b3feb5f@pivotal.io,8f92422f5861fc9f31873f75dd770facd670512b@pivotal.io,714f4e66578a51e91f5b85adf9fe60d39c131d34@pivotal.io,bf1a54c401112a37f3bb3447b2403ab62a5a87ca@sneal.net"
cloudfoundry,cloudfoundry/brats,51,1,1,48,1,10,"(null),Anna Thornton,Dave Goddard,CF Buildpacks Team CI Server,Victoria Henry,Forest Eckhardt,Jackson Feeny,Keaty Gross,Dimitris Karakasilis,Sam Coward","(null),714f4e66578a51e91f5b85adf9fe60d39c131d34@pivotal.io,b4cea4bb99b2bfe98580e8a1404151e1fa946999@goddard.id.au,241ecda75f596d9497e0ac9ce84983f83b3feb5f@pivotal.io,1d448ad4fc57238facd169c5f7aa58f121775878@pivotal.io,c761d3b25c37b43e3c1edd6f2ecb2b12407c4564@gmail.com,8c246bd931a43e06e534b9cc161acc478c56bb18@gmail.com,a478d6d53056c676d774c4501f6a4707ce999d10@pivotal.io,a13f92f965ffbf451b37c46da8af0ac8df336267@suse.com,116e04f7b92679007b583dcf887e23841a503840@pivotal.io"
cloudfoundry,cloudfoundry/cf-uaa-lib,27,4,3,19,1,10,"Mikhail Vyshegorodtsev,Mohanbabu B,Filip Hanik,Aakash Shah,(null),Can Berk Güder,Jeff Pak,Priyata Agrawal,Tim Downey,Jaskanwal Pawar","6fa7027a8e83ca56195cf18475bf644d48fe8602@inbox.ru,6a955c6424c82c6ecb65dfc69e04ebd47268f333@gmail.com,ac96d0b54ea97e3b71a1a8fc71df9699422dc4a0@pivotal.io,d0f800fc4967396723d3a88aceb3e62b2fcddb2c@pivotal.io,(null),6a27e08d81d66ac1b17ddaaf53d508602ab14b39@pivotal.io,9d750c79dc1952140f693c4bda214b11dba3d64d@dell.com,e22a327acbf1a2e0cd45ec3fe49728bec48a5bc6@pivotal.io,e53b9aa893f9573dd7e2781000ab8dfc5d23c1e6@pivotal.io,e56a3038713e1d6b725b0f7520526df492b1fb4a@pivotal.io"
cloudfoundry,cloudfoundry/healthcheck,28,13,2,12,1,7,"Amin Jamali,Caroline Taymor,Brandon Shroyer,Mark DeLillo,(null),Nima Kaviani,John Shahid","340ef966577710a05d217a18077cc96eba9a96bd@pivotal.io,6f9852719bc3ff589a447959628f2df04a794dc4@pivotal.io,b487ee1b573b5252f9334c847aa5fe8dffe4962d@pivotal.io,9a8deed66203764cf12dae5911f834de2f4b360b@pivotal.io,(null),e436148a28fef5436e2a6422b45e024cafda6e3f@us.ibm.com,89f31d9fe9cf6ca4442bb389c5ff46bcfe59aa21@gmail.com"
cloudfoundry,cloudfoundry/nfsbroker,24,2,3,18,1,7,"Joshua Carp,Jeff Pak,Kai Xiang,(null),Julian Hjortshoj,Joshua Carp,Paul Warren","dbbd42e8697ea86b5f6e8fe702e84d723b5f5bd3@gmail.com,a669f783df468d50a1f9e9e709ddf8afda1a67a1@emc.com,e5d8d679b5d1fa0e8c3c393c29c0670c5d6ce4bd@pivotal.io,(null),b043a59002fe72ec7a5824008bb8809a6c829ddc@emc.com,3d0aa3dd908ea27db0148237f21b6b955b05fbef@gmail.com,cac3d2669aeb11ad9db722f6cd2481aba7f5eafa@emc.com"
cloudfoundry,cloudfoundry/loggregator-agent-release,20,1,1,17,1,6,"Brady Love,Todd Persen,Johanna Smith,(null),Johanna Smith,Chris Clark","049d76d19a4165f63347653166559730502a9b3f@pivotal.io,4b7e6e017357e714a1f0e44cb0a47766f3c266b6@pivotal.io,37ad8e52f4e534627a0411fc64f8c0a12b8312c9@users.noreply.github.com,(null),5f9ab21861d0c9e899ca968f731ed1b8b49828b5@users.noreply.github.com,af782b55e339264322c6f9c39e5b37fd181ed842@cloudfoundry.org"
cloudfoundry,cloudfoundry/go-pubsub,9,1,1,6,1,5,"Brady Love,Andrew Poydence,Eno Compton,(null),Chris Clark","74301d958b12f4d63fd58d05b7451bdb11985842@pivotal.io,c2b9b164a39fa74df33ab899daa65917dfd15e00@pivotal.io,bd07dc241c878b6c4b80a25b2c2d426a8103c6c6@ecom.com,(null),af782b55e339264322c6f9c39e5b37fd181ed842@cloudfoundry.org"
cloudfoundry,cloudfoundry/logging-acceptance-tests,11,3,2,5,1,5,"Andrew Poydence,Brady Love,Chris Clark,Johanna Smith,(null)","c2b9b164a39fa74df33ab899daa65917dfd15e00@pivotal.io,049d76d19a4165f63347653166559730502a9b3f@pivotal.io,af782b55e339264322c6f9c39e5b37fd181ed842@cloudfoundry.org,9ef032c7ef2c28a1d302f6f188d171879f295f5a@pivotal.io,(null)"
cloudfoundry,cloudfoundry/diego-design-notes,14,6,2,5,1,4,"Eric Malm,Eric Malm,Gabe Rosenhouse,(null)","68600e517b7f76bded2fee1684ec4975f26be116@pivotal.io,f38766f3ef0e8328064f8aa2a19c8805448432f2@pivotal.io,2df5136824fdad16f32ef2dc0b41ab0b43920f17@pivotal.io,(null)"
cloudfoundry,cloudfoundry/java-buildpack-dependency-builder,63,2,1,59,1,4,"Ruben Koster,(null),Ben Hale,Ben Hale","7e3cc740573110c6a86ae4ed4d25a662670d3214@gmail.com,(null),cf6bfba6a9cc3ab14105263f6e4be417b99c9860@pivotal.io,52ad229404fc7e36cb62fbe23be25dbbc41834e2@pivotal.io"
cloudfoundry,cloudfoundry/cflinuxfs2-release,8,3,1,3,1,3,"Victoria Henry,(null),Eric Malm","1d448ad4fc57238facd169c5f7aa58f121775878@pivotal.io,(null),68600e517b7f76bded2fee1684ec4975f26be116@pivotal.io"
cloudfoundry,cloudfoundry/go-fetcher,8,4,1,2,1,2,"Derwei Chan,(null)","2d4a88229cc66b621d029d9cb0be3a13885d4299@pivotal.io,(null)"
cloudfoundry-samples,cloudfoundry-samples/logging-route-service,13,6,1,5,1,4,"Shash Reddy,(null),Zachary Gershman,Charles Hansen","2c10911a3b45da1dae47601629e9647a6fc7ad0f@pivotal.io,(null),3025e35db44f20e0f186af1fead3044efb259b43@pivotal.io,3563dcbf4db8a5c9a99f8fcb5e0721d2cc38cbd9@gmail.com"
cloudfoundry-samples,cloudfoundry-samples/pong_matcher_sails,7,3,1,2,1,3,"(null),Tyler Phelan,Sam Coward","(null),5713437ebd3bcae14564c2baaa7816b900ed174c@pivotal.io,f2d9ddb83d985bcf331a113cd487aeceb5e618e4@pivotal.io"
cloudfoundry-samples,cloudfoundry-samples/dotnet-core-hello-world,8,3,2,2,1,3,"Stephen Levine,(null),Peter Burkholder","b0af62af07b1c9351bf8d562650bc2dfecce06e5@gmail.com,(null),a1374bc4204c7e811464218a9e5113a5cf9da3fe@gsa.gov"
cloudfoundry-samples,cloudfoundry-samples/pong_matcher_django,6,2,2,1,1,2,"Dave Goddard,(null)","b4cea4bb99b2bfe98580e8a1404151e1fa946999@goddard.id.au,(null)"
cloudfoundry-samples,cloudfoundry-samples/github-service-broker-ruby,5,2,1,1,1,2,"(null),Steffen Uhlig","(null),9858e03ece735d3b69ee46305e29a82b76ca4c15@de.ibm.com"
cloudfoundry-community,cloudfoundry-community/nginx-release,45,18,9,17,1,8,"Brian Cunnie,Jeanyhwh Desulme,Christiaan Roeleveld,Brian Cunnie,camillemahaut,(null),Jeanyhwh Desulme,Hector Rivas Gandara","03a2a88b9df333141e3951a8a56b45fed15ec180@gmail.com,0095cc8928eede129bd4a4dfc1129298955062c6@gmail.com,cc6e01463500be34c85142e6269547429ec64529@gmail.com,fde49c6ca7e18d4f9685a8cfce618c9bded9b06b@gmail.com,7108319bbb0df1c11803913d0606a49dfc80fbff@gmail.com,(null),2ca3c3f896dd00eddacfdae6e65c9739733e8cf1@gmail.com,7b7e5985d0d5e042df62f31a43aa47b3c2b7c938@gmail.com"
cloudfoundry-community,cloudfoundry-community/bind9-boshrelease,14,6,2,5,1,6,"Nguyen Duy Tho,(null),James Hunt,CI Bot,Daniel Ruggeri,Geoff Franks","c06bf1ce20cc7ce073d4de673d09d1d76147a196@gmail.com,(null),01cfcc75cc77e42d1369b51ffa1aaa70069d0f46@niftylogic.com,ea125c00642277991785d4f46d514c725076a465@starkandwayne.com,d41bda97b14b40c59d47c262b5816570f783db18@primary.net,ec632fec4be34a16c57fa30921d5375009523fc2@gmail.com"
cloudfoundry-community,cloudfoundry-community/redis-boshrelease,76,14,4,57,1,6,"Bo Daley,Dr Nic Williams,CI Bot,(null),Claudio Benfatto,Dr Nic Williams","0ed9cb15e9dc2f6ad7df743cf7ee967c53600073@zipcar.com,a8cabaf1005de151fc5fe01236f4d35870d3ceac@gmail.com,ea125c00642277991785d4f46d514c725076a465@starkandwayne.com,(null),34e9a1e65d48772a339729234901cf6a60f4c587@gmail.com,aa4b35de466a8ff60ab1d9cc1c042f862836efcb@gmail.com"
cloudfoundry-community,cloudfoundry-community/git-multibranch-resource,13,7,1,4,1,5,"Mario Siegenthaler,Jan C,Geoff Franks,CI Bot,(null)","1d8a1b7958b605f8cee31e3668bd47ebcbf7b7eb@linkyard.ch,eaa6d22ee6117fe604f3b9415ca24dc1d7f8f25f@googlemail.com,ec632fec4be34a16c57fa30921d5375009523fc2@gmail.com,ea125c00642277991785d4f46d514c725076a465@starkandwayne.com,(null)"
