org,repo,activity,comments,prs,commits,issues,authors_alt2,authors_alt1,authors
openSUSE,openSUSE/gs-stats.o.o,11,0,0,11,0,1,Dominique Leuenberger,1c1af4e79c05935f82e97dc5d5df7df57e0b0378@opensuse.org
openSUSE,openSUSE/openscap,10,0,0,10,0,4,"(null),Alexander Bergmann,Yoon Jean Kim,Šimon Lukašík","(null),2bc56ce659384c874671671603e2274d566a2702@suse.com,132437a74f12d7179100ad0edf27923a0b9438a4@pivotal.io,917ba5a6a7938b46644ecc401f6425ecdb8cd04c@redhat.com"
openSUSE,openSUSE/suse_msg,10,0,0,10,0,2,"Dominik Heidler,Dominik Heidler","f5f9ddfdb38e2a92153cb3692a6021339d3aabf6@suse.de,04de43f59b34f9e4cc10d1ca805c2f4fa04e88bc@suse.de"
openSUSE,openSUSE/openSUSE-welcome,7,0,0,7,0,1,"hellcp,Stasiek Michalski","2a2135305dbe0dbc6367a480d79a4e63aea355cc@opensuse.org,2a2135305dbe0dbc6367a480d79a4e63aea355cc@opensuse.org"
openSUSE,openSUSE/libgnomesu,7,0,0,7,0,6,"scootergrisen,Nathan Follens,Ewelina Michalowska,Yasuhiko Kamata,Tommi Nieminen,Anshul Panwar","5e72236139854ec4e9bb717fc0890f834ec64504@gmail.com,6df034d28ae9478901c178c923ae93ec16fd8c42@unseen.is,1f44105cbbcd816edc7af5a091f9648a2fe02acf@stgambit.com,8e58ced05602871c92b9b461b64bcce5261343c1@belbel.or.jp,c981d125d1a564c9f5738faff51d59d98711f145@legisign.org,d575107d804263f083765eed6245a6aac511f4dc@gmail.com"
openSUSE,openSUSE/errbit,6,0,0,6,0,3,"Henne Vogelsang,Stephen Crosby,deathowl","82239b6b24694e96203235363b68daf9e8cb26ec@opensuse.org,615fa4941ee216ba31ec3aa51dee96b020bd0f81@gmail.com,5dbbb7e59df24686210bbdee7a229e95a07c15fc@ustream.tv"
openSUSE,openSUSE/rollback-helper,6,0,0,6,0,1,Thorsten Kukuk,bbbcfb0b8d1a0c86023bf5a28e3f5747b06e1fa8@thkukuk.de
openSUSE,openSUSE/containment-rpm-pxe,6,0,0,6,0,1,Julio Gonzalez Gil,5aa8bb39ef2f55a8320973ce53d09f868d2f793a@suse.com
openSUSE,openSUSE/rpm-config-SUSE,5,0,0,5,0,4,"Adam Mejer,Michal Suchanek,Michael Schroeder,Neal Gompa","91046fae7e59cb277ded2a1f3db4dc2a8460857f@suse.de,34377fd3fcfcfd41ea55fe5cb1bbe3269ddf669f@suse.com,c9b4c0dd9a9c09af308343156fddc1ea747ccadc@suse.de,7f2f7afa07af47edbae15c2c4b016969514db619@gmail.com"
openSUSE,openSUSE/zypp-ci-utils,5,0,0,5,0,2,"Michael Andres,Michael Andres","1ba52eb513a6a38659937711d69b5945d8d70122@suse.de,1382244e1784be148fb78b24983c206ebc95928f@suse.de"
openSUSE,openSUSE/mail-reminder,5,0,0,5,0,1,Richard Brown,39023c942a79399b318dd7c066dab7c371457f70@opensuse.org
openSUSE,openSUSE/freeipa,4,0,0,4,0,2,"Marcus Rückert,Daniel Molkentin","4dec1365ea44a12a04aee9c090f45d12b672015c@nordisch.org,fb5b9a8cd6a81c37a75c17fbdfb9a1187c2777bd@suse.com"
openSUSE,openSUSE/opensusecon-management,3,0,0,3,0,1,Julio Gonzalez Gil,3df451908ff7ad43e314ec71582e137218a0553c@suse.com
openSUSE,openSUSE/search-o-o,3,0,0,3,0,2,"LCP,Stasiek","58fa750ba3497c8e10f83bd7197a89a629434acb@protonmail.com,31aec9a009a6199fad084ddcf201c4dfefa80ad3@protonmail.com"
openSUSE,openSUSE/libsolv-zypptestcases,3,0,0,3,0,2,"Michael Schroeder,Michael Schroeder","81a2d208bf24eafb4747dc00c46591d93a41df46@suse.de,c9b4c0dd9a9c09af308343156fddc1ea747ccadc@suse.de"
openSUSE,openSUSE/krb5-ticket-watcher,3,0,0,3,0,3,"strahil nikolov,Manuel Vazquez,Yi-Jyun Pan","05ec972ac4687aa0ccfa3d85ca8d3274a2e11a7c@yahoo.com,5501f35587e2a29e8749d8a99e185449d4ecab10@yahoo.es,8d81a7e23aaac088f547ce4def779904067bbb34@gmail.com"
openSUSE,openSUSE/inst-source-utils,3,0,0,3,0,2,"Adrian Schröter,Adrian Schröter","a1b909ec1cc11cce40c28d3640eab600e582f833@suse.de,cf7ed4b502ef3ce05bc86a716c1e59e590e64754@suse.de"
openSUSE,openSUSE/clair,2,0,0,2,0,2,"Sergio Zamarro,lbausch","73c197ab085ed74a9c2f16a57024b88ae588bd5b@hotmail.com,eefc6cf19f820749cb2c061ab1550b7579201d47@users.noreply.github.com"
openSUSE,openSUSE/sap-locale,2,0,0,2,0,1,Andreas Schwab,672eef360141c800c3067b15860748e3b82c2fe7@suse.de
openSUSE,openSUSE/basiliQA,2,0,0,2,0,1,Eric Bischoff,407082a845787cdfeec770818d4812ee522f11fc@suse.com
openSUSE,openSUSE/zynqmp-mkcontrib,2,0,0,2,0,2,"Alexander Graf,Alexander Graf","60c6d277a8bd81de7fdde19201bf9c58a3df08f4@c69.arch.suse.de,3ad82b0c937b9aa51276120cedd545efc822be04@suse.de"
openSUSE,openSUSE/openSUSE-jekyll-news-theme,2,0,0,2,0,1,"Stasiek Michalski,hellcp","2a2135305dbe0dbc6367a480d79a4e63aea355cc@opensuse.org,2a2135305dbe0dbc6367a480d79a4e63aea355cc@opensuse.org"
openSUSE,openSUSE/packaging-workshop-2015,1,0,0,1,0,1,Marcus Rückert,970b4b19bdf132d0b4aef859a4378c1e31fe4af3@nordisch.org
openSUSE,openSUSE/mysql-backupscript,1,0,0,1,0,1,Christian Boltz,d9f26d4d7f777142fc2ed28e706174835b5c946b@cboltz.de
openSUSE,openSUSE/old-landing-page,1,0,0,1,0,1,Theo Chatzimichos,b7f83d498b17a104642fa9b7180ac63498f87ddc@gmail.com
openSUSE,openSUSE/doc-kit,1,0,0,1,0,1,Stefan Knorr,ed72355731b5595daa67b03f13ffa95dca1c3fbb@suse.de
openSUSE,openSUSE/X86EmulatorPkg,1,0,0,1,0,1,Xinwei Hu,bdaee09de1bbc9050530e1242c4fdd141282091c@gmail.com
openSUSE,openSUSE/diststats,1,0,0,1,0,1,Ludwig Nussel,a2482665cfc4e93ead480cfaeddc3d71317b34a7@suse.de
openSUSE,openSUSE/lftp,1,0,0,1,0,1,Tomáš Chvátal,7b1a69f3e1154e2a625b7e8eac38abd9a97d32e3@gmail.com
openSUSE,openSUSE/openesusecon-management,1,0,0,1,0,1,Julio Gonzalez Gil,3df451908ff7ad43e314ec71582e137218a0553c@suse.com
openSUSE,openSUSE/download.o.o,25,0,1,24,0,16,"Tommi Nieminen,(null),Konstantina Tsolakoglou,Freek de Kruijf,Jonas Svensson,Luiz Fernando Ranghetti,Yasuhiko Kamata,Ludwig Nussel,Dimitar Zahariev,朱 沛俊,Efstathios Iosifidis,scootergrisen,Ludwig Nussel,Anshul Panwar,Dingzhong Chen,Antonio Larrosa","6864594bba631d1fda09f4b855e2fe538cd5666b@legisign.org,(null),3e8aa42581eb5c4e1551facc1c855d55ba86087e@accountant.com,cd24cec0f4a0131256d3bff2aae44647075c1c91@opensuse.org,7f140b51f30eb0762518f611c7ec9a2dd0c91007@ekhorva.se,b3f67c7cc63166d1a14a182e1e4a5ca3ef6ccea0@gmail.com,8e58ced05602871c92b9b461b64bcce5261343c1@belbel.or.jp,a2482665cfc4e93ead480cfaeddc3d71317b34a7@suse.de,dd1b4977d8c745f53928858d620ccd249ffedcc2@tuionui.com,7d170466ee246df8f9a203e05cccc20e85960e99@pitt.edu,d027f5396f7cbd3dba8a94390831afe7aec6cf64@gmail.com,5e72236139854ec4e9bb717fc0890f834ec64504@gmail.com,400820d228e8912ee0fb946033d833e68dcf6448@suse.de,d575107d804263f083765eed6245a6aac511f4dc@gmail.com,dac9e5485c0c1d317bb32c5ad22571b3910e3c65@gmail.com,a20904a797a4e0c709f7ddb5ffed8dffab735113@kde.org"
openSUSE,openSUSE/doc.o.o,10,2,1,7,0,5,"Stefan Knorr,Frank Sundermeyer,(null),Stefan Knorr,Frank Sundermeyer","bd2994beedf01577ce9c8b60b302bebc1cd5bb56@suse.de,3f4bb586f04a0c1d93eadab9363a8a3183b4860c@suse.de,(null),ed72355731b5595daa67b03f13ffa95dca1c3fbb@suse.de,46234e5594573ec240784e0d400aeef0f3a4d88b@suse.de"
openSUSE,openSUSE/studioexpress-landing,9,0,1,8,0,5,"Andreas Jaeger,Kenneth Wimer,Adrian Schröter,(null),Andreas Jaeger","3da15fd7de04812c32736d2df23b73450e335936@suse.com,7aaf5d2572ad0b17d5407446446b7f4f2ad3dcf5@suse.com,cf7ed4b502ef3ce05bc86a716c1e59e590e64754@suse.de,(null),2048b22ac0881f917af3e938105055ab85498548@suse.com"
openSUSE,openSUSE/hpc,8,0,1,7,0,3,"Egbert Eich,(null),Egbert Eich","d0f3508a0b242623257f3971a925c8211f91345e@suse.com,(null),25815e136d9163c61802f47a6cbe2edc140459d4@suse.com"
openSUSE,openSUSE/suse-module-tools,5,1,1,3,0,4,"Martin Wilck,Martin Wilck,(null),Franck Bui","d1afdc4e01d062e453b88b51197a05696d87cef7@suse.com,ecd24381cda8f393ab0b98f76d1497cb855d02a9@suse.com,(null),2cefc4f43bda51709aede578e048d855a359c3d2@suse.com"
openSUSE,openSUSE/brp-check-suse,4,3,1,0,0,1,(null),(null)
openSUSE,openSUSE/devise_ichain_authenticatable,1,0,1,0,0,1,(null),(null)
openSUSE,openSUSE/sat-solver,1,0,1,0,0,1,(null),(null)
openSUSE,openSUSE/paste,1,0,1,0,0,1,(null),(null)
openSUSE,openSUSE/obs-package-from-git,1,0,1,0,0,1,(null),(null)
openSUSE,openSUSE/apache2-mod_xforward,1,0,1,0,0,1,(null),(null)
openSUSE,openSUSE/dracut,57,1,2,54,0,18,"Hannes Reinecke,Hannes Reinecke,Harald Hoyer,Martin Wilck,Daniel Molkentin,Lee Duncan,(null),Jason Dana,jonathan-teh,Daniel Molkentin,Stefan Berger,Daniel Molkentin,Javier Martinez Canillas,Matthias Gerstner,Marcus Meissner,Fabian Vogt,Ignaz Forster,Thomas Renninger","c802d579f78de31b50f3cfc7051ff9bf41402746@suse.de,b0d1e9e4a4e27620745ff49be9000da3174a4cc6@suse.de,6a87ec066d10085110091ca2bb5009603cd7b6c7@redhat.com,d1afdc4e01d062e453b88b51197a05696d87cef7@suse.com,079a5b18fe905663dbb27a27a6a05d80956e6d3d@suse.com,aef5618f37a6f9950520b365e9cbdf5a22b6d8f2@suse.com,(null),6cc46c1b47f42665fc3719affb613b20d9a17ebc@quarksecurity.com,378d5f3271d21fea0e067ca2d1c01510041a49d1@users.noreply.github.com,08f80728ad03b33632945fab66a77a5dde3e2f3e@suse.com,f054f8a086e76b8d7078542ccea10b031321dea3@us.ibm.com,fb5b9a8cd6a81c37a75c17fbdfb9a1187c2777bd@suse.com,8fdf2abf85d34ea8f3f979ef25dc1f25d94aca29@redhat.com,d1a223cda5d69ec491ebc1eb0ee30034ee3df47d@suse.de,1cbfbea85cafd08fd93325d9f8622129725da7a9@suse.de,e9a6d5679bf87c820b2e4384e8f761ee9df1b3c8@suse.com,b3a011f9321767fb9379731e2579dbd193079f4d@suse.com,dc31099191a1a231a41b126c85d59916cd0f555f@suse.de"
openSUSE,openSUSE/scap-security-guide,23,0,2,21,0,8,"Alexander Bergmann,Thomas Sjögren,(null),Martin Preisler,Milan Lysonek,Gabe,Shawn Wells,Jan Černý,redhatrises","2bc56ce659384c874671671603e2274d566a2702@suse.com,9ff28d1cb1d19283ed3327b40df6c7d62d8bc343@users.noreply.github.com,(null),419be57cd10287bb533c78b5c1994f13c71bf374@redhat.com,4432b38dac39e7a300c406c0d48ebf918c87e1bb@redhat.com,808dc9a61ea7b4109054d90b219b8e529f631fc4@gmail.com,443646d156d0e0db4e143fd54251ca15b42bcccb@redhat.com,9d3a3d9901dacc4fb95d2254365bde81979e75c2@redhat.com,808dc9a61ea7b4109054d90b219b8e529f631fc4@gmail.com"
openSUSE,openSUSE/obs-service-replace_using_package_version,15,0,2,13,0,2,"(null),David Cassany","(null),a09a4352c945a455982114cf5a7efee96a8c8359@suse.com"
openSUSE,openSUSE/python-backports-generate,15,2,2,11,0,3,"Matěj Cepl,Dirk Mueller,(null)","34a546bec04cf26f170afda94e64cd9e368aaf4f@cepl.eu,a00b27378a09822d5638cdfb8c2e7ccc36d74c56@dmllr.de,(null)"
openSUSE,openSUSE/HTML5test,13,7,2,4,0,5,"Ken Guest,(null),Niels Leenheer,dasantiago,Giuseppe Bilotta","3200f537deaadd80eacef9cad73e33fd07e4d1af@linux.ie,(null),49ca49a8341c4b8217285575174ce60a9fa81538@creatype.nl,40a5bb7ff030d7807e2b692a7f6730596bd0b017@suse.cz,8de54a02a7dacd58ab595501c7fb214363af07f1@gmail.com"
openSUSE,openSUSE/skelcd-openSUSE,12,0,2,10,0,10,"Anshul Panwar,(null),Martin Schlander,Ludwig Nussel,Rodrigo Macedo,Andriy Bandura,Ludwig Nussel,Bernhard M. Wiedemann,Johannes Landwehr,scootergrisen","d575107d804263f083765eed6245a6aac511f4dc@gmail.com,(null),2cd7554ba1e6e192f9d47419c9dfc53198ee4b18@gmail.com,400820d228e8912ee0fb946033d833e68dcf6448@suse.de,15eb85ed30127e575fa545c227248cb123e0814a@gmail.com,27c5864d9b3353c67aa9893abc1393ef19293611@gmail.com,a2482665cfc4e93ead480cfaeddc3d71317b34a7@suse.de,5520247c342b4f696fe94c7ab710975096668338@suse.de,69fb53032e8aa6f715b213f2d30e6c5e3cae4a9e@aol.com,5e72236139854ec4e9bb717fc0890f834ec64504@gmail.com"
openSUSE,openSUSE/catatonit,12,0,2,10,0,4,"Aleksa Sarai,(null),Valentin Rothberg,Aleksa Sarai","4c40c10a8dd4ee84d57d38f925d73a477aa1ad53@suse.de,(null),6db4ac3d4f2c7b0d4923f1257f87bfb6a65f568b@suse.com,a8eb12d32d6ec07cdf737175ec7d4a0f1b4e1ee7@suse.de"
openSUSE,openSUSE/libcamgm,10,1,2,7,0,7,"Yasuhiko Kamata,Vitezslav Cizek,Eva van Rein,Michael Calmer,(null),Dimitar Zahariev,Davide Aiello","8e58ced05602871c92b9b461b64bcce5261343c1@belbel.or.jp,854e0e677ee91f016cadb648881ffe8a23de7f89@suse.com,85f2a948d6a947f91845d3d1438f0330600ac34a@globaltextware.nl,88303aaf053705ed73a65e9068b840e2b711477d@suse.de,(null),dd1b4977d8c745f53928858d620ccd249ffedcc2@tuionui.com,52c11f22f90ce22578cc5d2754e7cedd9759964f@novilinguists.com"
openSUSE,openSUSE/mirrorpinky,3,0,2,1,0,2,"(null),Bernhard M. Wiedemann","(null),5520247c342b4f696fe94c7ab710975096668338@suse.de"
openSUSE,openSUSE/cpanspec,3,0,2,1,0,2,"Sebastian Riedel,(null)","23c7e9ff1bbd673845b04d88f73e43811ea261d4@cpan.org,(null)"
openSUSE,openSUSE/subscription-matcher,3,0,2,1,0,2,"(null),Julio Gonzalez Gil","(null),3df451908ff7ad43e314ec71582e137218a0553c@suse.com"
